ID,followers,posts,avatar,max_comments,min_comments,mean_comments,max_likes,min_likes,mean_likes
wgsn,177884,4510,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/11875566_413299758868608_784475150_a.jpg,40,1,9.25,5378,399,1486.33333333
yelpbpb,8316,2044,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/15624541_1812825125623441_4794430644874641408_a.jpg,10,2,4.08333333333,177,35,65.8333333333
stylistainsider,27364,1741,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/11312065_404555729738454_1065146617_a.jpg,8,0,2.5,71,23,45.75
md,3256,79,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/14733256_972040796274230_5829735324779020288_a.jpg,12,3,6.16666666667,70,49,60.75
timothyfelix,22655,1057,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/16122438_1724406401203616_4799528199824343040_a.jpg,128,2,58.8333333333,1658,126,940.583333333
bergdorfs,1371820,6569,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/11821661_373552819520913_989994150_a.jpg,99,13,40.5833333333,12320,1414,4468.5
yonipai,106497,954,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/14733212_1691739994475110_8307197564919218176_a.jpg,353,4,42.9166666667,7666,449,1284.16666667
beasofbloomsbury,5869,824,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/11850135_508944379264073_1042122593_a.jpg,5,0,1.66666666667,160,63,109.166666667
ianmcrumm,316654,1212,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17267418_268788083562622_6139230633769041920_a.jpg,69,9,39.3333333333,6208,2028,3269.66666667
rebeccaminkoff,772383,7300,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/12338813_1632318950340175_320792613_a.jpg,208,16,49.6666666667,6950,1600,3202.83333333
psimadethis,177627,4817,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/14279154_1106891696057323_29205433_a.jpg,26,4,11.8333333333,2469,324,939.333333333
abowlofweiss,1810,233,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17818554_1321961671216319_8519018162182684672_a.jpg,20,1,5.5,200,52,107.5
lorealmakeup,3350304,4475,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/13561575_1644657682526847_694609762_a.jpg,137,37,73.6666666667,30927,15149,22177.25
kelawalker,40286,4476,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/14582500_1697602250562128_6554686943479726080_a.jpg,51,5,23.25,1805,394,921.083333333
bof,502311,3433,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/13188136_1733571083580012_48688336_a.jpg,69,9,39.3333333333,5435,626,2492.91666667
burberry,9195249,2953,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/15258888_1862506560647666_1499620417315274752_a.jpg,263,32,107.833333333,33555,13598,22319.4166667
stylesista,16,2,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/12818980_1679096352364197_1722847076_a.jpg,1,1,1.0,21,7,14.0
chiaraferragni,8939483,16415,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/16585671_413621785647765_4894079104527106048_a.jpg,1070,492,737.666666667,261753,126033,197850.416667
tamumcpherson,131192,6952,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/12547220_924653734277087_538020896_a.jpg,172,13,48.3333333333,4016,582,1606.41666667
getgirlshair,28932,2,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/16906885_212997939176099_2651587296721108992_a.jpg,12,6,9.0,218,180,199.0
ootdmodels,144714,1428,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17663155_691059667732698_1893864330227613696_a.jpg,120,20,58.0,3033,667,1508.0
nickwooster,710632,1661,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/14723726_261949487566539_1136164655341764608_a.jpg,86,20,50.9166666667,12938,2766,5917.91666667
cntraveler,1304047,6096,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/10838797_771008859614735_1103490377_a.jpg,173,24,85.75,21717,4320,12973.0
fashionista_com,378428,2820,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/11875315_1022762544423875_1477476619_a.jpg,22,3,10.6666666667,994,436,802.5
lilfashionisto,4266,1987,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/16122669_1522817217758320_3910056669144416256_a.jpg,19,1,7.41666666667,185,28,118.75
mariesbazaar,40924,971,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17817417_261599060910248_4581353267165921280_a.jpg,85,19,46.8333333333,1391,664,989.416666667
tuulavintage,2642006,4996,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/16230057_103230576859290_3654277167505735680_a.jpg,962,325,606.916666667,90878,48715,62836.9166667
aveda,190087,1351,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17494665_1344039218967659_4499346969797328896_a.jpg,562,3,60.4166666667,2242,912,1614.75
chantsy,6594,2205,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/16123321_1329437777118738_3879738748405022720_n.jpg,49,2,23.1666666667,275,89,199.166666667
jamesdemolet,15005,1261,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17493683_789038624578672_7713952582934200320_a.jpg,33,5,12.5,1051,676,867.666666667
yazthespaz89,244049,1843,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/11918062_1642599795996874_232113587_a.jpg,114,9,36.25,8925,976,3725.41666667
fhatuwanimukheli,28436,3849,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17493818_1888759481409050_6275979471895920640_a.jpg,16,0,6.41666666667,1032,185,453.166666667
ootdgoalsz,39504,1089,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17077059_1360366567371993_3601536450874572800_a.jpg,31,11,19.3333333333,1997,359,693.416666667
nicolerichie,3750360,825,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/11055826_1570144756594757_1199687227_a.jpg,1745,59,359.25,93382,11989,33635.3333333
spottedsf,17111,2140,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/13712559_160658857671688_1025696010_a.jpg,46,6,15.8333333333,656,200,393.666666667
basebodybabes,635401,1521,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/12568918_485386758314241_145634197_a.jpg,93,8,36.5,11564,1846,5104.66666667
samanthawills,224771,2313,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/14073033_969528633168947_1688449342_a.jpg,1780,8,191.416666667,3861,1137,2265.33333333
gabifresh,487909,1517,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/14583263_693250514188445_750793487732965376_n.jpg,291,4,93.0,26026,1099,8937.25
tastefortlauderdale,3336,146,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/10499074_887694321245046_2075607556_a.jpg,6,0,2.58333333333,95,39,55.5833333333
bandizstudio,1966,239,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/15623743_1217769921622393_8740043660340494336_n.jpg,8,0,2.83333333333,132,40,88.0
imchanism,65986,1371,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17493885_425182191155992_3589350477604585472_a.jpg,33,3,15.3333333333,1152,495,888.583333333
whowhatwear,2532629,3711,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/14714536_1654542668169045_6949484580755734528_a.jpg,150,42,96.1666666667,20767,3735,10843.4166667
christophe_w,5024,1778,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/12677180_590044817815300_600872271_a.jpg,89,18,41.0833333333,378,225,297.083333333
candyshopvintage,14294,2659,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/14718271_243395512730546_3612306287527723008_a.jpg,14,2,6.83333333333,206,69,146.916666667
anoukyve,82255,3289,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17332596_636396323211023_2648810372730978304_a.jpg,87,33,59.0833333333,2183,1237,1681.08333333
dazedmagazine,3579,321,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/1538364_358919964290857_1507715385_a.jpg,1,0,0.333333333333,221,91,129.666666667
darlingbedaring,18394,1343,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/13181417_1060165270720637_386421330_a.jpg,54,8,22.3333333333,1254,131,478.916666667
jennifer_heater,1483,1072,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/11325048_1629309857306406_807893328_a.jpg,17,3,9.16666666667,208,65,119.333333333
renee_kemps,60831,945,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/12976615_1711639892447208_974558989_a.jpg,28,5,16.0833333333,3345,611,1168.0
jameskaliardos,31483,1210,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/11809754_825918024190256_357872718_a.jpg,56,1,12.6666666667,629,147,305.166666667
david_tipping,1760,921,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/16583662_1161057397346755_361476576619003904_a.jpg,20,4,9.83333333333,203,93,157.833333333
suburbanblues,70506,129,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/13285375_1560494357577703_475771108_a.jpg,43,2,18.9166666667,6434,1493,4217.16666667
feeeeya,289276,183,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17662100_1167595843369984_3698111457699823616_a.jpg,77,18,41.0833333333,8323,2330,5335.91666667
bano_eemee,7010,1300,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/12383337_182486618779986_69371098_a.jpg,14,1,6.58333333333,153,47,88.25
brooklynblonde1,455047,2625,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/16583488_1310408749006756_7670593470741872640_a.jpg,125,27,73.75,7785,1987,4975.08333333
jezra_m,94962,811,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17438005_438588493153001_1455130573377896448_a.jpg,32,0,11.3333333333,1642,64,511.666666667
fash_rev,80471,1247,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/11850123_1638742483050189_1641349263_a.jpg,49,3,20.9166666667,1949,529,1234.91666667
debrabarraud,2835,352,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/15043478_1857908591106901_3441480401485299712_a.jpg,9,0,2.75,284,91,177.583333333
mohegansun,38061,800,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/14719744_205791459862220_3092549634791309312_a.jpg,5,0,1.91666666667,612,103,364.5
leahkim,138,242,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/11809650_472829686228191_1185083922_a.jpg,4,0,1.25,26,11,17.0833333333
jc_jonathancheung,10056,587,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/12445885_1997318433826161_2143596701_a.jpg,14,1,5.5,412,159,230.083333333
ninaerin18,66703,1133,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/13652158_535325613323016_1115564083_a.jpg,149,63,86.0833333333,4296,878,1550.58333333
richard_hannes,79,6,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/11910382_823510881094951_1052063816_a.jpg,2,0,0.5,22,14,16.5
chroniclesofher_,16744,186,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/14280624_119245388535896_4518045925964251136_a.jpg,12,1,5.5,835,350,503.416666667
agathavpw,144856,2291,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/16584037_1288037821290769_6764351329721647104_a.jpg,67,7,27.8333333333,11700,1784,4675.08333333
sirrpaul,256,63,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17494143_1269600206492242_1239003962162544640_a.jpg,24,0,4.25,93,35,56.9166666667
sylviahaghjoo,113150,2328,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/14547589_1181233421970802_9274771422314496_a.jpg,106,20,70.5,3901,1294,2005.25
mrphilgreen,24027,878,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/10914475_825853724145511_1504400477_a.jpg,23,6,11.3333333333,407,114,284.333333333
korm87,946,848,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17587449_230171434053864_2727025365028438016_a.jpg,7,0,2.75,131,35,70.5833333333
marlenemartien,1443,2798,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/16907077_443092066029638_8170754687377604608_a.jpg,7,1,3.0,147,66,101.75
inspiringwit,20405,1174,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17077487_1656071681365134_6819228178402246656_a.jpg,142,38,93.8333333333,968,344,676.416666667
photographybydw,3485,405,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/11821900_864825756899397_1202224567_a.jpg,15,0,5.0,183,72,112.0
elleiconlee,68394,4664,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17494520_1010272239072970_6168597751828316160_a.jpg,15,0,8.25,889,365,602.833333333
kendalljenner,78969464,2765,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/15276596_341682029535586_5293615709933273088_a.jpg,376644,7549,124186.25,3139648,679590,1809396.08333
sugarandcloth,240694,3295,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/14374465_1582962742011009_4947845300434763776_a.jpg,101,20,66.0833333333,5430,429,2343.66666667
glitterandgingham,55709,3742,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17596654_670177613174655_3953541151432114176_a.jpg,32,7,20.3333333333,1941,400,918.25
zelieforshe,67959,3686,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/16230844_871822689625316_8515614589579165696_a.jpg,8,1,3.25,485,71,257.75
styletomes,30437,815,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/15877082_264040470680751_4744036861582770176_a.jpg,191,49,122.5,3569,1119,1839.41666667
giizeleoliveira,390983,1728,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/14624280_100234263795441_1837109958068404224_a.jpg,119,43,86.5,17615,7514,13967.3333333
maryorton,102956,3427,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17494743_804113126431744_2216975785057583104_a.jpg,78,29,55.75,3260,983,1942.75
grind,76474,927,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/16124378_652189168295836_5014512465703075840_n.jpg,15,2,6.41666666667,1192,354,701.916666667
stevenonoja,84847,1267,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/16908354_702621496582474_8169499758063255552_a.jpg,70,19,39.3333333333,3881,2038,2805.08333333
atkinjen,509,3,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/11420724_1608200782783050_1120855765_a.jpg,1,0,0.666666666667,78,45,66.6666666667
ysl,1910008,201,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/16908799_1455318101144896_8455862046779506688_a.jpg,104,24,55.5,24615,8748,13216.4166667
joannahillman,28261,1166,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/11939614_1629489670664072_1867555883_a.jpg,25,1,10.4166666667,601,140,370.916666667
caradelevingne,39343926,3340,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/13259081_2021186351439181_260916974_a.jpg,8251,1083,3148.33333333,1958255,400842,905023.166667
guerreisms,43430,1208,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/11909095_1497519190562186_199024751_a.jpg,24,3,11.0,794,216,450.5
emiliamuartist,66637,262,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17661873_1862374654011597_7480305009117102080_a.jpg,144,4,31.8333333333,15276,425,3336.66666667
rogueminx,2773,737,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/12081074_1644142512523967_303726770_a.jpg,37,1,8.58333333333,537,30,167.333333333
kaadiki,696,616,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/10788036_1502240960037447_113963911_a.jpg,11,0,3.33333333333,88,46,62.5
sabrinasikora,5438,2328,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/11909350_745923772206183_1032787889_a.jpg,45,1,9.08333333333,154,52,93.75
bitchesbeglutenfree,13900,298,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17265677_758313784344754_4108472342764584960_a.jpg,33,5,12.1666666667,446,137,244.666666667
goldwilldigger,6583,478,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/15875626_1702064826750868_5660193006892875776_n.jpg,34,6,24.25,327,174,242.416666667
lisadengler,129088,5442,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17125694_273551296400112_6401333383829389312_a.jpg,46,7,27.25,2891,1249,2181.0
pinklip,26503,597,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/13643120_1570578783248177_1247128513_a.jpg,30,2,13.3333333333,646,163,372.166666667
fashionmodelsz,79651,383,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/15877454_260485411052902_2741715974246891520_a.jpg,72,15,29.6666666667,11032,668,3453.91666667
ejsamson,74943,1998,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/11333462_823140017771431_8937425_a.jpg,19,3,11.1666666667,1210,266,704.333333333
constellation_xo,13613,687,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/15101795_215785845527493_8195815928923947008_a.jpg,15,1,7.83333333333,1108,96,472.5
_classy_gorgeous_,2353,365,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17125747_1526768140689819_1466401005649264640_a.jpg,107,22,48.5833333333,2567,61,399.416666667
fashionbombay,30871,715,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/11184734_1644712822414827_1815750890_a.jpg,16,0,5.08333333333,673,71,331.083333333
bartsboekje,34403,1653,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/15034746_1877949759102635_2639497547898421248_a.jpg,18,2,5.41666666667,643,264,388.166666667
timesfashion,416,157,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/16583274_169833620177313_640603099571945472_a.jpg,2,0,0.166666666667,40,16,25.4166666667
tmagazine,590055,3848,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17586948_349600655435215_4199413022512381952_a.jpg,81,13,32.9166666667,3881,732,2161.0
adieushoes,7193,988,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17934111_369229036812173_397537036136873984_a.jpg,15,0,6.75,261,81,162.916666667
tgosingtian,217273,4832,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/16908861_1353310204711767_3728761834677731328_a.jpg,31,6,13.8333333333,8395,2424,4432.75
garnerstyle,224910,2860,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/16788781_263675890737736_3464951547354415104_a.jpg,71,1,29.0,3860,286,1825.0
buzzfeedceleb,77109,790,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/12530922_219132081776286_1312190770_a.jpg,24,1,9.0,1498,238,550.75
fran_t,36965,1641,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/10661265_369545239864670_1911899705_a.jpg,14,2,5.66666666667,214,23,135.0
chanel,39360,315,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/11190321_1522301001325713_673381582_a.jpg,12,1,5.91666666667,469,170,302.916666667
clairesulmers,144843,2698,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/16111028_1200376520057909_8073490913826963456_n.jpg,57,1,16.0,2673,115,973.416666667
voguemagazine,15562320,3265,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/16464097_388031631570279_6897921411013148672_a.jpg,809,99,290.166666667,79348,29145,55685.5833333
aliencreature,1330380,760,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/11899492_1079267415445042_1631945312_a.jpg,424,128,190.916666667,78945,42462,63787.25
ashrod,96035,1589,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/13531892_1605568089753721_736240593_a.jpg,292,19,55.5,1518,641,1070.25
samhorine,522541,4154,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/18011849_192261497950164_4831972069245714432_a.jpg,130,50,79.8333333333,15425,6399,9357.0
mararomrraro,214250,2723,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/11821223_725508530887294_267475577_a.jpg,23,3,12.6666666667,3128,825,1788.83333333
popxodaily,201718,9646,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/13743179_1147786328618334_410287818_a.jpg,195,4,55.4166666667,6707,1212,3406.41666667
edroste,630282,3533,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/15056731_985578874918823_5287095417002000384_a.jpg,113,0,46.8333333333,6928,824,3038.83333333
jaclynnbrennan,8714,3588,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/17932227_977493542388191_8982140444146139136_a.jpg,21,8,13.8333333333,221,85,128.416666667
ahmedabdelr,4625,691,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/15306109_1262966697060220_7460288253904551936_a.jpg,19,0,5.16666666667,199,44,107.333333333
charisma_monroe,93539,1124,https://instagram.fsnc1-1.fna.fbcdn.net/t51.2885-19/s150x150/16465247_214035325732446_7816259399709622272_a.jpg,72,3,28.4166666667,3611,81,1138.83333333
